approval_id,recommendation_id,approver_role,approver_user,decision,decision_date,comment
APR-001292,REC-001880,Engineering Head,VZIINV01,REJECTED,2026-09-07,Consumption not considered representative.
APR-001293,REC-001882,Engineering Head,VZIINV02,HELD,2026-07-18,Held pending further consumption evidence.
APR-001294,REC-001883,Plant Head,VZIINV02,REJECTED,2026-08-06,Consumption not considered representative.
APR-001295,REC-001884,Engineering Head,VZIINV02,APPROVED,2026-08-29,Approved; to be applied in SAP by VZI.
APR-001296,REC-001885,Engineering Head,VZIINV02,APPROVED,2026-07-22,Approved; to be applied in SAP by VZI.
APR-001297,REC-001888,Inventory Controller,VZIINV02,HELD,2026-08-30,Held pending further consumption evidence.
APR-001298,REC-001890,Commercial Head,VZIINV02,REJECTED,2026-08-15,Consumption not considered representative.
APR-001299,REC-001891,Engineering Head,VZIINV02,APPROVED,2026-06-26,Approved; to be applied in SAP by VZI.
APR-001300,REC-001893,Plant Head,VZIINV02,APPROVED,2026-08-01,Approved; to be applied in SAP by VZI.
APR-001301,REC-001894,Inventory Controller,VZIINV01,HELD,2026-05-16,Held pending further consumption evidence.
APR-001302,REC-001896,Inventory Controller,VZIINV01,REJECTED,2026-06-30,Consumption not considered representative.
APR-001303,REC-001897,Inventory Controller,VZIINV02,HELD,2026-08-29,Held pending further consumption evidence.
APR-001304,REC-001898,Plant Head,VZIINV02,APPROVED,2026-07-24,Approved; to be applied in SAP by VZI.
APR-001305,REC-001899,Plant Head,VZIINV02,APPROVED,2026-08-21,Approved; to be applied in SAP by VZI.
APR-001306,REC-001900,Inventory Controller,VZIINV01,HELD,2026-05-22,Held pending further consumption evidence.
APR-001307,REC-001901,Plant Head,VZIINV02,HELD,2026-06-07,Held pending further consumption evidence.
APR-001308,REC-001902,Plant Head,VZIINV01,HELD,2026-06-09,Held pending further consumption evidence.
APR-001309,REC-001906,Inventory Controller,VZIINV01,APPROVED,2026-06-18,Approved; to be applied in SAP by VZI.
APR-001310,REC-001907,Inventory Controller,VZIINV02,APPROVED,2026-08-22,Approved; to be applied in SAP by VZI.
APR-001311,REC-001908,Plant Head,VZIINV02,APPROVED,2026-05-28,Approved; to be applied in SAP by VZI.
APR-001312,REC-001909,Engineering Head,VZIINV02,HELD,2026-06-11,Held pending further consumption evidence.
APR-001313,REC-001910,Engineering Head,VZIINV02,APPROVED,2026-07-07,Approved; to be applied in SAP by VZI.
APR-001314,REC-001912,Plant Head,VZIINV02,APPROVED,2026-06-07,Approved; to be applied in SAP by VZI.
APR-001315,REC-001913,Inventory Controller,VZIINV02,APPROVED,2026-07-17,Approved; to be applied in SAP by VZI.
APR-001316,REC-001916,Inventory Controller,VZIINV02,APPROVED,2026-06-16,Approved; to be applied in SAP by VZI.
APR-001317,REC-001917,Inventory Controller,VZIINV02,REJECTED,2026-09-07,Consumption not considered representative.
APR-001318,REC-001922,Inventory Controller,VZIINV02,APPROVED,2026-09-07,Approved; to be applied in SAP by VZI.
APR-001319,REC-001923,Engineering Head,VZIINV02,APPROVED,2026-06-03,Approved; to be applied in SAP by VZI.
APR-001320,REC-001925,Inventory Controller,VZIINV01,APPROVED,2026-07-25,Approved; to be applied in SAP by VZI.
APR-001321,REC-001926,Commercial Head,VZIINV02,REJECTED,2026-08-20,Consumption not considered representative.
APR-001322,REC-001927,Commercial Head,VZIINV01,REJECTED,2026-08-14,Consumption not considered representative.
APR-001323,REC-001928,Plant Head,VZIINV02,REJECTED,2026-06-14,Consumption not considered representative.
APR-001324,REC-001929,Engineering Head,VZIINV02,APPROVED,2026-08-07,Approved; to be applied in SAP by VZI.
APR-001325,REC-001930,Plant Head,VZIINV01,HELD,2026-06-12,Held pending further consumption evidence.
APR-001326,REC-001931,Inventory Controller,VZIINV02,APPROVED,2026-06-25,Approved; to be applied in SAP by VZI.
APR-001327,REC-001932,Commercial Head,VZIINV02,APPROVED,2026-07-24,Approved; to be applied in SAP by VZI.
APR-001328,REC-001933,Commercial Head,VZIINV02,REJECTED,2026-08-27,Consumption not considered representative.
APR-001329,REC-001934,Plant Head,VZIINV01,HELD,2026-07-03,Held pending further consumption evidence.
APR-001330,REC-001935,Inventory Controller,VZIINV02,APPROVED,2026-08-19,Approved; to be applied in SAP by VZI.
APR-001331,REC-001936,Inventory Controller,VZIINV01,APPROVED,2026-09-07,Approved; to be applied in SAP by VZI.
APR-001332,REC-001937,Commercial Head,VZIINV01,APPROVED,2026-06-03,Approved; to be applied in SAP by VZI.
APR-001333,REC-001940,Commercial Head,VZIINV01,APPROVED,2026-08-06,Approved; to be applied in SAP by VZI.
APR-001334,REC-001941,Plant Head,VZIINV01,REJECTED,2026-06-11,Consumption not considered representative.
APR-001335,REC-001942,Plant Head,VZIINV02,APPROVED,2026-06-09,Approved; to be applied in SAP by VZI.
APR-001336,REC-001944,Plant Head,VZIINV02,HELD,2026-07-21,Held pending further consumption evidence.
APR-001337,REC-001946,Inventory Controller,VZIINV01,APPROVED,2026-06-12,Approved; to be applied in SAP by VZI.
APR-001338,REC-001948,Inventory Controller,VZIINV02,APPROVED,2026-07-06,Approved; to be applied in SAP by VZI.
APR-001339,REC-001949,Plant Head,VZIINV02,APPROVED,2026-09-05,Approved; to be applied in SAP by VZI.
APR-001340,REC-001951,Engineering Head,VZIINV02,REJECTED,2026-05-30,Consumption not considered representative.
APR-001341,REC-001952,Plant Head,VZIINV01,APPROVED,2026-08-15,Approved; to be applied in SAP by VZI.
APR-001342,REC-001953,Engineering Head,VZIINV02,APPROVED,2026-06-03,Approved; to be applied in SAP by VZI.
APR-001343,REC-001956,Commercial Head,VZIINV01,APPROVED,2026-07-02,Approved; to be applied in SAP by VZI.
APR-001344,REC-001957,Inventory Controller,VZIINV02,APPROVED,2026-08-04,Approved; to be applied in SAP by VZI.
APR-001345,REC-001958,Plant Head,VZIINV01,APPROVED,2026-06-15,Approved; to be applied in SAP by VZI.
APR-001346,REC-001959,Plant Head,VZIINV01,APPROVED,2026-09-04,Approved; to be applied in SAP by VZI.
APR-001347,REC-001961,Plant Head,VZIINV02,HELD,2026-06-06,Held pending further consumption evidence.
APR-001348,REC-001963,Engineering Head,VZIINV01,REJECTED,2026-05-26,Consumption not considered representative.
APR-001349,REC-001965,Inventory Controller,VZIINV01,REJECTED,2026-09-07,Consumption not considered representative.
APR-001350,REC-001967,Plant Head,VZIINV02,APPROVED,2026-09-01,Approved; to be applied in SAP by VZI.
APR-001351,REC-001970,Inventory Controller,VZIINV02,APPROVED,2026-06-02,Approved; to be applied in SAP by VZI.
APR-001352,REC-001973,Inventory Controller,VZIINV01,APPROVED,2026-08-11,Approved; to be applied in SAP by VZI.
APR-001353,REC-001974,Plant Head,VZIINV01,APPROVED,2026-08-29,Approved; to be applied in SAP by VZI.
APR-001354,REC-001975,Plant Head,VZIINV02,HELD,2026-08-06,Held pending further consumption evidence.
APR-001355,REC-001976,Commercial Head,VZIINV01,APPROVED,2026-06-11,Approved; to be applied in SAP by VZI.
APR-001356,REC-001977,Plant Head,VZIINV02,APPROVED,2026-08-10,Approved; to be applied in SAP by VZI.
APR-001357,REC-001978,Inventory Controller,VZIINV01,REJECTED,2026-05-29,Consumption not considered representative.
APR-001358,REC-001979,Plant Head,VZIINV02,REJECTED,2026-07-15,Consumption not considered representative.
APR-001359,REC-001981,Commercial Head,VZIINV01,REJECTED,2026-06-06,Consumption not considered representative.
APR-001360,REC-001982,Inventory Controller,VZIINV01,REJECTED,2026-08-12,Consumption not considered representative.
APR-001361,REC-001983,Inventory Controller,VZIINV01,HELD,2026-06-01,Held pending further consumption evidence.
APR-001362,REC-001985,Engineering Head,VZIINV01,HELD,2026-06-26,Held pending further consumption evidence.
APR-001363,REC-001987,Commercial Head,VZIINV01,REJECTED,2026-07-21,Consumption not considered representative.
APR-001364,REC-001988,Plant Head,VZIINV02,APPROVED,2026-08-04,Approved; to be applied in SAP by VZI.
APR-001365,REC-001989,Plant Head,VZIINV01,APPROVED,2026-08-27,Approved; to be applied in SAP by VZI.
APR-001366,REC-001990,Plant Head,VZIINV01,APPROVED,2026-05-16,Approved; to be applied in SAP by VZI.
APR-001367,REC-001992,Inventory Controller,VZIINV02,HELD,2026-06-22,Held pending further consumption evidence.
APR-001368,REC-001993,Engineering Head,VZIINV01,APPROVED,2026-08-16,Approved; to be applied in SAP by VZI.
APR-001369,REC-001996,Plant Head,VZIINV01,APPROVED,2026-07-23,Approved; to be applied in SAP by VZI.
APR-001370,REC-001999,Inventory Controller,VZIINV01,APPROVED,2026-06-27,Approved; to be applied in SAP by VZI.
APR-001371,REC-002000,Engineering Head,VZIINV01,REJECTED,2026-07-24,Consumption not considered representative.
APR-001372,REC-002001,Plant Head,VZIINV02,APPROVED,2026-07-09,Approved; to be applied in SAP by VZI.
APR-001373,REC-002003,Engineering Head,VZIINV02,REJECTED,2026-07-15,Consumption not considered representative.
APR-001374,REC-002004,Engineering Head,VZIINV02,APPROVED,2026-07-11,Approved; to be applied in SAP by VZI.
APR-001375,REC-002006,Plant Head,VZIINV01,APPROVED,2026-06-22,Approved; to be applied in SAP by VZI.
APR-001376,REC-002007,Inventory Controller,VZIINV02,APPROVED,2026-06-24,Approved; to be applied in SAP by VZI.
APR-001377,REC-002009,Inventory Controller,VZIINV01,APPROVED,2026-06-24,Approved; to be applied in SAP by VZI.
APR-001378,REC-002011,Inventory Controller,VZIINV01,HELD,2026-05-18,Held pending further consumption evidence.
APR-001379,REC-002015,Inventory Controller,VZIINV01,APPROVED,2026-06-20,Approved; to be applied in SAP by VZI.
APR-001380,REC-002016,Plant Head,VZIINV02,APPROVED,2026-07-31,Approved; to be applied in SAP by VZI.
APR-001381,REC-002018,Engineering Head,VZIINV01,APPROVED,2026-05-18,Approved; to be applied in SAP by VZI.
APR-001382,REC-002019,Engineering Head,VZIINV01,APPROVED,2026-06-11,Approved; to be applied in SAP by VZI.
APR-001383,REC-002020,Engineering Head,VZIINV02,HELD,2026-08-22,Held pending further consumption evidence.
APR-001384,REC-002021,Inventory Controller,VZIINV01,APPROVED,2026-07-07,Approved; to be applied in SAP by VZI.
APR-001385,REC-002022,Inventory Controller,VZIINV01,APPROVED,2026-08-17,Approved; to be applied in SAP by VZI.
APR-001386,REC-002025,Commercial Head,VZIINV01,HELD,2026-06-02,Held pending further consumption evidence.
APR-001387,REC-002027,Inventory Controller,VZIINV02,HELD,2026-07-30,Held pending further consumption evidence.
APR-001388,REC-002028,Plant Head,VZIINV02,HELD,2026-05-30,Held pending further consumption evidence.
APR-001389,REC-002029,Plant Head,VZIINV02,APPROVED,2026-06-23,Approved; to be applied in SAP by VZI.
APR-001390,REC-002031,Inventory Controller,VZIINV01,APPROVED,2026-06-18,Approved; to be applied in SAP by VZI.
APR-001391,REC-002032,Plant Head,VZIINV02,REJECTED,2026-05-27,Consumption not considered representative.
